playerA,PlayerB,who_win,Aset1,Aset2,Aset3,Aset4,Aset5,Bset1,Bset2,Bset3,Bset4,Bset5,Exact Number of Sets,Total Points,First Game Winner,Sets Decided by Extra Points
344109,344102,1,5,4,11,-,-,11,11,13,-,-,3,55,1,1
354133,292112,0,11,11,11,-,-,2,9,8,-,-,3,52,0,0
344109,292112,0,11,11,11,-,-,7,8,7,-,-,3,55,0,0
354133,344102,0,11,9,9,11,11,7,11,11,7,9,5,96,0,0
344109,354133,0,10,7,11,11,11,12,11,6,7,6,5,92,1,1
345350,345551,0,11,11,5,11,-,4,8,11,6,-,4,67,0,0
345626,343599,1,13,11,4,11,8,15,8,11,8,11,5,100,1,1
343599,346961,0,11,8,11,4,11,8,11,7,11,5,5,87,0,0
353522,344926,0,11,12,8,11,-,8,10,11,6,-,4,77,0,1
345351,353522,1,6,4,3,-,-,11,11,11,-,-,3,46,1,0
345626,345245,1,12,11,11,4,9,10,13,3,11,11,5,95,0,2
345626,346961,1,9,11,16,6,8,11,8,14,11,11,5,105,1,1
349873,345350,1,4,12,6,14,10,11,10,11,12,12,5,102,1,3
343599,345245,0,9,5,12,11,11,11,11,10,7,7,5,94,1,1
346814,349873,0,13,7,11,3,11,11,11,6,11,7,5,91,0,1
344926,345351,1,6,4,11,2,-,11,11,7,11,-,4,63,1,0
345245,346961,1,11,8,7,11,6,9,11,11,6,11,5,91,0,0
343599,345626,0,11,2,4,11,11,9,11,11,6,5,5,81,0,0
345551,344926,1,12,11,8,8,-,14,4,11,11,-,4,79,1,1
345350,346814,1,8,9,11,12,-,11,11,6,14,-,4,82,1,1
345343,345243,0,10,11,11,11,-,12,7,6,8,-,4,76,1,1
292112,344102,1,11,5,4,5,-,9,11,11,11,-,4,67,0,0
344102,344109,0,11,8,15,11,-,8,11,13,7,-,4,84,0,1
292112,354133,1,10,11,4,11,6,12,8,11,7,11,5,91,1,1
292112,344109,1,11,9,9,4,-,9,11,11,11,-,4,75,0,0
344102,354133,1,7,8,12,8,-,11,11,10,11,-,4,78,1,1
354133,344109,0,11,11,11,-,-,6,4,6,-,-,3,49,0,0
344102,292112,0,14,9,12,9,11,12,11,10,11,8,5,107,0,2
353522,345350,0,10,11,9,14,11,12,2,11,12,8,5,100,1,2
346961,343599,1,9,8,11,4,-,11,11,6,11,-,4,71,1,0
345351,345551,0,12,11,12,-,-,10,1,10,-,-,3,56,0,2
349873,345351,1,9,7,9,-,-,11,11,11,-,-,3,58,1,0
345245,345626,0,11,10,11,11,-,5,12,5,8,-,4,73,0,1
346961,345626,0,11,11,11,-,-,6,8,8,-,-,3,55,0,0
346814,353522,1,5,6,7,-,-,11,11,11,-,-,3,51,1,0
345245,343599,0,11,9,11,11,-,9,11,3,6,-,4,71,0,0
344926,346814,1,11,9,10,11,9,3,11,12,5,11,5,92,0,1
346961,345245,1,11,11,10,9,3,7,7,12,11,11,5,92,0,1
345551,349873,0,7,5,11,11,11,11,11,2,6,9,5,84,1,0
345227,345235,1,6,10,7,-,-,11,12,11,-,-,3,57,1,1
345343,345235,1,9,11,6,9,-,11,7,11,11,-,4,75,1,0
345227,345243,1,3,8,2,-,-,11,11,11,-,-,3,46,1,0
345235,345243,0,11,11,11,14,-,8,13,9,12,-,4,89,0,2
345243,345343,1,11,11,4,9,3,6,4,11,11,11,5,81,0,0
345235,345227,0,5,4,11,11,11,11,11,8,9,7,5,88,1,0
345235,345343,0,8,10,11,11,11,11,12,8,9,7,5,98,1,1
345243,345227,0,14,12,11,-,-,12,10,6,-,-,3,65,0,2
345227,345343,0,11,11,11,-,-,7,9,9,-,-,3,58,0,0
345243,345235,1,9,9,9,-,-,11,11,11,-,-,3,60,1,0
355054,345503,0,11,11,11,-,-,7,5,5,-,-,3,50,0,0
345229,346961,0,5,11,11,11,-,11,7,6,7,-,4,69,1,0
343445,349212,1,9,11,6,11,8,11,5,11,9,11,5,92,1,0
344202,345228,1,11,8,6,11,7,5,11,11,8,11,5,89,0,0
355054,349212,0,12,11,11,-,-,10,7,7,-,-,3,58,0,1
345229,345228,0,11,11,5,11,14,13,9,11,7,12,5,104,1,2
343445,345503,0,13,11,11,-,-,11,4,6,-,-,3,56,0,1
344202,346961,0,11,11,6,13,-,9,7,11,11,-,4,79,0,1
355054,343445,1,11,10,12,5,6,6,12,10,11,11,5,94,0,2
345229,344202,1,8,9,4,-,-,11,11,11,-,-,3,54,1,0
349212,345503,1,9,6,12,7,-,11,11,10,11,-,4,77,1,1
345228,346961,1,8,9,11,11,5,11,11,8,6,11,5,91,1,0
345503,355054,1,8,11,4,4,-,11,8,11,11,-,4,68,1,0
346961,345229,1,11,9,11,7,12,8,11,6,11,14,5,100,0,1
349212,343445,0,11,11,11,-,-,8,3,4,-,-,3,48,0,0
345228,344202,1,5,4,7,-,-,11,11,11,-,-,3,49,1,0
349212,355054,1,4,12,11,8,-,11,14,8,11,-,4,79,1,1
345228,345229,1,11,9,11,6,-,13,11,9,11,-,4,81,1,1
345503,343445,1,9,5,11,11,5,11,11,8,3,11,5,85,1,0
346961,344202,0,13,11,9,15,-,11,7,11,13,-,4,90,0,2
343445,355054,1,10,12,11,10,7,12,10,9,12,11,5,104,1,3
344202,345229,0,11,5,11,8,11,8,11,9,11,3,5,88,0,0
345503,349212,1,5,11,5,-,-,11,13,11,-,-,3,56,1,1
346961,345228,0,13,11,5,11,-,11,2,11,6,-,4,70,0,1
346248,348147,0,11,8,11,9,11,8,11,9,11,7,5,96,0,0
345504,346298,0,8,11,5,11,11,11,5,11,6,4,5,83,1,0
343410,343948,0,11,7,11,9,12,9,11,2,11,10,5,93,0,1
345501,349213,1,4,6,11,6,-,11,11,7,11,-,4,67,1,0
348108,343410,1,7,11,8,5,-,11,9,11,11,-,4,73,1,0
347569,345501,0,7,11,13,11,-,11,9,11,8,-,4,81,1,1
344287,346248,1,10,4,2,-,-,12,11,11,-,-,3,50,1,1
345240,345504,0,11,4,11,5,11,4,11,7,11,4,5,79,0,0
345234,344287,0,5,4,11,13,11,11,11,8,11,7,5,92,1,1
345505,345240,1,9,9,11,11,4,11,11,4,5,11,5,86,1,0
343948,348108,1,11,11,9,7,7,5,9,11,11,11,5,92,0,0
349213,347569,0,11,11,11,-,-,8,9,8,-,-,3,58,0,0
345243,345343,0,8,11,2,11,11,11,9,11,5,5,5,84,1,0
345235,345227,0,11,10,11,11,-,7,12,6,9,-,4,77,0,1
345243,345227,1,11,7,5,3,-,5,11,11,11,-,4,64,0,0
345235,345343,1,8,6,11,11,-,11,11,9,13,-,4,80,1,1
345243,345235,0,11,11,12,11,-,2,7,14,9,-,4,77,0,1
345227,345343,0,11,12,11,-,-,7,10,9,-,-,3,60,0,1
345343,345243,0,11,11,5,8,11,7,9,11,11,4,5,88,0,0
345227,345235,0,7,4,11,14,11,11,11,7,12,0,5,88,1,1
345227,345243,0,12,11,8,11,11,14,7,11,6,2,5,93,1,1
345343,345235,1,4,7,6,-,-,11,11,11,-,-,3,50,1,0
345235,345243,1,6,11,5,6,-,11,9,11,11,-,4,70,1,0
345343,345227,0,11,4,11,11,-,9,11,4,9,-,4,70,0,0
353279,348038,0,8,11,5,11,11,11,9,11,5,8,5,90,1,0
345547,355053,0,11,11,11,-,-,2,9,6,-,-,3,50,0,0
343948,343516,1,11,11,12,6,8,13,9,10,11,11,5,102,1,2
345342,347930,1,11,10,12,9,-,4,12,14,11,-,4,83,0,2
349213,349212,0,11,7,11,10,11,9,11,5,12,9,5,96,0,1
353279,343516,0,11,12,11,-,-,8,10,7,-,-,3,59,0,1
347571,346922,0,11,13,8,11,-,9,11,11,7,-,4,81,0,1
345547,349212,1,2,3,9,-,-,11,11,11,-,-,3,47,1,0
343948,348038,1,8,14,8,11,9,11,12,11,9,11,5,104,1,1
345342,346922,0,11,7,11,11,-,5,11,8,7,-,4,71,0,0
349213,355053,0,11,12,5,11,-,6,10,11,8,-,4,74,0,1
353279,343948,1,11,11,6,7,9,6,9,11,11,11,5,92,0,0
347571,347930,0,6,11,11,11,11,11,5,13,5,3,5,87,1,1
343516,348038,1,3,8,11,11,9,11,11,8,8,11,5,91,1,0
345547,349213,1,9,9,9,-,-,11,11,11,-,-,3,60,1,0
345342,347571,1,11,7,5,-,-,13,11,11,-,-,3,58,1,1
348038,353279,0,11,11,11,-,-,7,6,8,-,-,3,54,0,0
349212,355053,0,11,11,9,10,11,4,8,11,12,9,5,96,0,1
346922,347930,0,11,11,11,-,-,3,4,6,-,-,3,46,0,0
355053,345547,1,6,6,8,-,-,11,11,11,-,-,3,53,1,0
343516,343948,1,2,7,11,-,-,11,11,13,-,-,3,55,1,1
347930,345342,1,11,11,7,6,5,7,8,11,11,11,5,88,0,0
343516,353279,1,5,11,11,3,4,11,9,8,11,11,5,84,1,0
349212,349213,1,7,8,7,-,-,11,11,11,-,-,3,55,1,0
346922,347571,0,13,7,12,9,11,11,11,10,11,9,5,104,0,2
348038,343948,1,11,10,12,11,-,8,12,14,13,-,4,91,0,3
349212,345547,0,11,11,11,-,-,7,8,7,-,-,3,55,0,0
346922,345342,1,7,13,7,8,-,11,11,11,11,-,4,79,1,1
343948,353279,1,4,9,11,8,-,11,11,7,11,-,4,72,1,0
355053,349213,0,11,8,10,13,11,4,11,12,11,6,5,97,0,2
347930,347571,1,13,3,11,8,3,11,11,9,11,11,5,91,0,1
348038,343516,0,11,11,11,-,-,6,6,6,-,-,3,51,0,0
349213,345547,0,11,8,11,3,12,8,11,3,11,10,5,88,0,1
347571,345342,0,14,11,9,8,13,12,8,11,11,11,5,108,0,2
355053,349212,0,5,11,11,11,-,11,6,8,9,-,4,72,1,0
347930,346922,1,12,7,3,-,-,14,11,11,-,-,3,58,1,1
346248,348147,0,11,11,11,-,-,5,3,7,-,-,3,48,0,0
347823,345626,0,11,11,11,-,-,3,6,8,-,-,3,50,0,0
348536,343484,0,12,9,11,11,11,10,11,13,5,7,5,100,0,2
343410,348108,0,11,11,7,11,-,3,9,11,1,-,4,64,0,0
344202,345228,0,11,11,11,-,-,4,6,6,-,-,3,49,0,0
348535,343410,1,7,11,11,6,4,11,8,8,11,11,5,88,1,0
343421,354494,1,9,11,6,11,-,11,7,11,13,-,4,79,1,1
350798,344202,1,4,10,9,-,-,11,12,11,-,-,3,57,1,1
344287,346248,0,11,11,13,-,-,7,7,11,-,-,3,60,0,1
348536,354494,0,11,11,9,11,-,8,6,11,5,-,4,72,0,0
344202,346961,1,6,11,10,3,-,11,7,12,11,-,4,71,1,1
343421,343484,1,12,6,5,7,-,10,11,11,11,-,4,73,0,1
345245,345625,0,11,8,11,9,11,8,11,4,11,6,5,90,0,0
348536,343421,1,9,12,7,7,-,11,10,11,11,-,4,78,1,1
348108,348535,0,11,12,11,11,-,3,14,9,6,-,4,77,0,1
345228,350798,0,11,7,13,7,11,7,11,11,11,7,5,96,0,1
354494,343484,0,11,7,11,6,11,8,11,6,11,9,5,91,0,0
348147,348108,1,7,11,12,12,9,11,5,10,14,11,5,102,1,2
345626,345228,1,4,7,11,2,-,11,11,5,11,-,4,62,1,0
343484,348536,1,10,11,11,14,8,12,9,6,16,11,5,108,1,2
347823,345245,0,4,7,11,15,11,11,11,9,13,4,5,96,1,1
343410,346248,0,7,11,11,11,11,11,8,7,13,8,5,98,1,1
354494,343421,0,7,11,11,11,-,11,9,7,9,-,4,76,1,0
344202,347823,1,10,9,11,9,-,12,11,6,11,-,4,79,1,1
348535,348147,1,11,10,7,7,-,9,12,11,11,-,4,78,0,1
354494,348536,0,11,12,11,11,-,9,14,8,6,-,4,82,0,1
350798,345626,0,9,11,11,11,-,11,9,7,8,-,4,77,1,0
344287,348535,0,11,6,11,11,-,9,11,8,5,-,4,72,0,0
343484,343421,0,11,11,15,-,-,6,7,13,-,-,3,63,0,1
345625,350798,1,11,8,7,5,-,8,11,11,11,-,4,72,0,0
343421,348536,1,11,13,7,4,-,8,15,11,11,-,4,80,0,1
345245,344202,1,11,11,12,6,6,3,13,10,11,11,5,94,0,2
343484,354494,0,11,9,11,11,-,1,11,5,7,-,4,66,0,0
345228,345245,1,11,7,8,11,5,7,11,11,6,11,5,88,0,0
348147,344287,1,11,8,8,6,-,5,11,11,11,-,4,71,0,0
345626,345625,1,4,9,11,5,-,11,11,6,11,-,4,68,1,0
347474,345703,0,11,11,12,7,11,3,4,14,11,9,5,93,0,1
345339,345705,0,11,11,11,-,-,7,5,5,-,-,3,50,0,0
347474,345705,0,11,11,11,-,-,8,2,6,-,-,3,49,0,0
345339,345703,0,11,8,11,11,-,9,11,9,3,-,4,73,0,0
347474,345339,1,7,13,5,11,9,11,11,11,9,11,5,98,1,1
345705,345703,1,12,17,4,-,-,14,19,11,-,-,3,77,1,2
345703,347474,1,7,6,11,9,-,11,11,9,11,-,4,75,1,0
345705,345339,0,12,3,11,7,11,10,11,9,11,8,5,93,0,1
345705,347474,1,7,13,11,8,-,11,15,9,11,-,4,85,1,1
345703,345339,1,5,5,11,2,-,11,11,9,11,-,4,65,1,0
345339,347474,1,10,1,5,-,-,12,11,11,-,-,3,50,1,1
345703,345705,1,9,8,9,-,-,11,11,11,-,-,3,59,1,0
355830,344287,0,11,7,11,6,11,9,11,6,11,5,5,88,0,0
346248,355830,1,6,10,11,-,-,11,12,13,-,-,3,63,1,2
355830,343410,1,8,10,11,9,-,11,12,6,11,-,4,78,1,1
348108,355830,0,12,12,7,11,-,10,10,11,7,-,4,80,0,2
344287,348147,0,11,5,11,11,-,4,11,7,6,-,4,66,0,0
345420,347255,1,7,9,6,-,-,11,11,11,-,-,3,55,1,0
345234,346248,1,8,9,7,-,-,11,11,11,-,-,3,57,1,0
346922,347781,1,6,9,9,-,-,11,11,11,-,-,3,57,1,0
355054,345499,0,11,11,11,11,-,13,9,5,9,-,4,80,1,1
344287,346248,0,11,12,6,11,-,8,10,11,6,-,4,75,0,1
347571,347930,0,8,11,11,12,-,11,4,5,10,-,4,72,1,1
345420,345499,1,11,8,5,9,-,7,11,11,11,-,4,73,0,0
345234,348147,0,13,13,12,-,-,11,11,10,-,-,3,70,0,3
346922,347930,0,11,12,8,11,-,9,10,11,9,-,4,81,0,1
355054,347255,0,11,5,11,12,-,9,11,8,10,-,4,77,0,1
344287,345234,1,9,7,8,-,-,11,11,11,-,-,3,57,1,0
347571,347781,0,11,7,11,7,14,5,11,6,11,12,5,95,0,1
346248,348147,0,8,11,11,11,-,11,8,6,7,-,4,73,1,0
345420,355054,1,12,8,4,4,-,10,11,11,11,-,4,71,0,1
346922,347571,1,7,6,11,11,7,11,11,3,8,11,5,86,1,0
348147,344287,1,4,6,8,-,-,11,11,11,-,-,3,51,1,0
345499,347255,0,12,9,11,11,-,10,11,5,1,-,4,70,0,1
347930,347781,1,11,5,9,7,-,6,11,11,11,-,4,71,0,0
347255,345420,1,7,8,7,-,-,11,11,11,-,-,3,55,1,0
346248,345234,1,11,11,5,11,12,1,7,11,13,14,5,96,0,2
347781,346922,1,7,9,8,-,-,11,11,11,-,-,3,57,1,0
346248,344287,0,11,11,11,-,-,3,9,4,-,-,3,49,0,0
345499,355054,1,7,8,6,-,-,11,11,11,-,-,3,54,1,0
347930,347571,1,11,8,11,9,8,9,11,9,11,11,5,98,0,0
348147,345234,1,9,5,12,-,-,11,11,14,-,-,3,62,1,1
345499,345420,1,7,11,9,9,-,11,4,11,11,-,4,73,1,0
347930,346922,1,12,7,9,9,-,10,11,11,11,-,4,80,0,1
345234,344287,1,5,8,9,-,-,11,11,11,-,-,3,55,1,0
347255,345499,1,6,3,5,-,-,11,11,11,-,-,3,47,1,0
347781,347571,0,5,11,2,11,11,11,6,11,8,5,5,81,1,0
348147,346248,1,5,11,6,11,8,11,5,11,3,11,5,82,1,0
355054,345420,0,11,11,11,-,-,7,3,6,-,-,3,49,0,0
347571,346922,1,4,11,5,11,8,11,8,11,9,11,5,89,1,0
347255,355054,0,5,11,11,12,-,11,8,7,10,-,4,75,1,1
347781,347930,0,12,9,11,11,-,10,11,9,9,-,4,82,0,1
345552,345844,0,11,11,11,-,-,5,3,8,-,-,3,49,0,0
348536,354494,1,3,9,5,-,-,11,11,11,-,-,3,50,1,0
345350,350044,0,13,14,11,-,-,11,12,6,-,-,3,67,0,2
343599,350798,0,5,6,11,15,11,11,11,6,13,4,5,93,1,1
353522,345350,0,11,7,11,11,-,8,11,9,7,-,4,75,0,0
343421,343484,0,11,10,11,6,11,9,12,9,11,8,5,98,0,1
347823,343599,1,11,8,9,13,8,9,11,11,11,11,5,102,0,1
345351,345552,1,6,8,11,9,-,11,11,3,11,-,4,70,1,0
348536,343484,1,10,12,3,11,10,12,10,11,7,12,5,98,1,3
346961,345229,1,6,10,11,9,-,11,12,9,11,-,4,79,1,1
343421,354494,0,14,12,11,-,-,12,10,9,-,-,3,68,0,2
349873,345351,1,1,2,11,6,-,11,11,8,11,-,4,61,1,0
344202,346961,0,11,11,11,-,-,7,9,8,-,-,3,57,0,0
348536,343421,0,11,11,11,-,-,8,5,7,-,-,3,53,0,0
350044,353522,1,9,9,7,-,-,11,11,11,-,-,3,58,1,0
350798,347823,0,11,11,9,11,-,8,7,11,7,-,4,75,0,0
343484,354494,1,5,6,7,-,-,11,11,11,-,-,3,51,1,0
345844,350044,1,5,11,11,6,9,11,7,6,11,11,5,88,1,0
354494,348536,1,8,10,8,-,-,11,12,11,-,-,3,60,1,1
345552,349873,0,11,9,11,11,-,5,11,8,4,-,4,70,0,0
345229,344202,1,11,11,7,11,9,6,8,11,13,11,5,98,0,1
345350,345552,1,6,4,4,-,-,11,11,11,-,-,3,47,1,0
343484,343421,1,7,4,11,8,-,11,11,5,11,-,4,68,1,0
343599,345229,1,11,9,7,4,-,8,11,11,11,-,4,72,0,0
353522,345844,1,11,8,12,11,6,13,11,10,4,11,5,97,1,2
343484,348536,1,5,9,5,-,-,11,11,11,-,-,3,52,1,0
345351,353522,1,8,8,11,-,-,11,11,13,-,-,3,62,1,1
354494,343421,0,11,11,9,11,-,5,5,11,9,-,4,72,0,0
346961,347823,1,11,11,5,9,9,9,7,11,11,11,5,94,0,0
349873,345350,1,4,7,10,-,-,11,11,12,-,-,3,55,1,1
343421,348536,1,11,7,11,7,6,6,11,6,11,11,5,87,0,0
344202,343599,0,5,11,7,11,11,11,7,11,5,8,5,87,1,0
350044,349873,0,11,12,6,7,11,6,10,11,11,5,5,90,0,1
354494,343484,0,11,11,11,-,-,9,5,6,-,-,3,53,0,0
350798,344202,0,11,4,11,11,-,7,11,9,9,-,4,73,0,0
345844,345351,1,5,6,9,-,-,11,11,11,-,-,3,53,1,0
345543,347569,1,5,5,8,-,-,11,11,11,-,-,3,51,1,0
345240,345504,1,11,9,2,6,-,7,11,11,11,-,4,68,0,0
345543,345504,1,10,5,11,11,8,12,11,8,9,11,5,96,1,1
345240,347569,1,9,6,3,-,-,11,11,11,-,-,3,51,1,0
345543,345240,1,6,11,14,11,9,11,5,12,13,11,5,103,1,2
345504,347569,1,2,1,14,9,-,11,11,12,11,-,4,71,1,1
347569,345543,0,11,9,11,7,11,9,11,8,11,8,5,96,0,0
345504,345240,1,4,9,6,-,-,11,11,11,-,-,3,52,1,0
345504,345543,1,10,6,10,-,-,12,11,12,-,-,3,61,1,2
347569,345240,0,11,9,11,11,-,8,11,5,9,-,4,75,0,0
345240,345543,0,11,11,11,-,-,9,8,8,-,-,3,58,0,0
347569,345504,0,11,4,18,11,-,8,11,16,3,-,4,82,0,1
355052,355830,1,11,10,3,14,6,9,12,11,12,11,5,99,0,2
346961,345625,0,8,11,11,8,12,11,3,7,11,10,5,92,1,1
350329,345234,0,11,11,7,11,-,6,9,11,6,-,4,72,0,0
343599,347823,1,7,8,11,7,-,11,11,6,11,-,4,72,1,0
348038,345228,0,11,11,11,-,-,5,7,8,-,-,3,53,0,0
355052,345234,0,9,11,9,11,11,11,6,11,9,6,5,94,1,0
345245,350798,0,11,12,12,-,-,7,10,10,-,-,3,62,0,2
346961,345228,0,11,11,11,-,-,5,7,9,-,-,3,54,0,0
350329,355830,1,12,5,3,11,2,10,11,11,9,11,5,85,0,1
343599,350798,1,7,14,6,-,-,11,16,11,-,-,3,65,1,1
348038,345625,1,13,11,12,8,6,11,6,14,11,11,5,103,0,2
355052,350329,0,11,11,11,-,-,4,5,5,-,-,3,47,0,0
345245,347823,0,11,9,14,11,11,6,11,16,2,9,5,100,0,1
346961,348038,0,11,11,5,11,-,8,9,11,4,-,4,70,0,0
345234,355830,1,7,7,7,-,-,11,11,11,-,-,3,54,1,0
343599,345245,1,4,8,11,10,-,11,11,9,12,-,4,76,1,1
345228,345625,1,4,11,11,7,-,11,2,13,11,-,4,70,1,1
355830,355052,0,11,11,11,-,-,9,8,7,-,-,3,57,0,0
350798,347823,0,12,9,11,11,-,10,11,7,7,-,4,78,0,1
345625,346961,0,8,6,11,11,11,11,11,7,8,4,5,88,1,0
345234,350329,1,8,9,8,-,-,11,11,11,-,-,3,58,1,0
347823,343599,1,11,6,9,9,-,8,11,11,11,-,4,76,0,0
345228,348038,1,10,12,8,11,8,12,10,11,8,11,5,101,1,2
345234,355052,1,12,9,10,12,9,10,11,12,10,11,5,106,0,3
350798,345245,1,11,8,11,7,6,8,11,6,11,11,5,90,0,0
345228,346961,1,7,11,8,3,-,11,8,11,11,-,4,70,1,0
355830,350329,0,11,11,10,8,11,7,6,12,11,3,5,90,0,1
350798,343599,1,11,5,11,11,-,13,11,6,13,-,4,81,1,2
345625,345228,1,9,7,11,7,-,11,11,7,11,-,4,74,1,0
350329,355052,0,13,11,7,11,11,15,7,11,9,7,5,102,1,1
347823,345245,0,11,6,12,11,-,5,11,10,5,-,4,71,0,1
348038,346961,1,11,8,12,11,6,6,11,14,5,11,5,95,0,1
355830,345234,0,11,9,11,11,11,9,11,13,7,6,5,99,0,1
345245,343599,1,9,8,6,-,-,11,11,11,-,-,3,56,1,0
345625,348038,1,9,11,9,11,3,11,7,11,5,11,5,88,1,0
347823,350798,0,1,11,12,7,11,11,7,10,11,8,5,89,1,1
345552,345350,0,11,11,11,-,-,7,8,4,-,-,3,52,0,0
345243,347781,1,4,6,11,7,-,11,11,8,11,-,4,69,1,0
346922,348260,0,11,9,11,11,-,4,11,7,9,-,4,73,0,0
345551,345351,1,7,10,9,-,-,11,12,11,-,-,3,60,1,1
345235,347570,0,8,5,11,11,11,11,11,2,8,8,5,86,1,0
349873,345551,1,5,8,13,5,-,11,11,11,11,-,4,75,1,1
345349,345235,0,11,9,11,11,11,13,11,7,8,9,5,101,1,1
346922,345244,1,9,9,6,-,-,11,11,11,-,-,3,57,1,0
348551,345552,0,12,16,3,11,11,14,14,11,6,6,5,104,1,2
345343,345243,0,11,12,6,11,-,5,10,11,8,-,4,74,0,1
345352,348551,0,11,11,4,11,-,9,9,11,5,-,4,71,0,0
345242,345343,1,13,10,11,3,7,11,12,8,11,11,5,97,0,2
345351,349873,0,11,11,11,-,-,8,7,7,-,-,3,55,0,0
347570,345349,1,5,7,11,2,-,11,11,6,11,-,4,64,1,0
345244,348260,0,7,11,13,11,-,11,4,11,6,-,4,74,1,1
345350,345351,1,7,7,7,-,-,11,11,11,-,-,3,54,1,0
347781,347570,0,12,11,11,-,-,10,6,8,-,-,3,58,0,1
348260,346922,0,11,9,11,11,11,13,11,7,9,8,5,101,1,1
345552,345352,0,11,5,8,11,12,9,11,11,8,10,5,96,0,1
345243,345242,0,11,11,10,11,14,9,4,12,13,12,5,107,0,3
345551,345552,1,11,7,8,6,-,5,11,11,11,-,4,70,0,0
345235,345243,0,11,11,12,-,-,8,6,10,-,-,3,58,0,1
345244,346922,1,11,9,6,9,-,8,11,11,11,-,4,76,0,0
349873,345350,1,11,8,6,12,9,9,11,11,10,11,5,98,0,1
345349,347781,1,5,11,8,11,10,11,7,11,9,12,5,95,1,1
348551,349873,0,11,11,13,-,-,5,6,11,-,-,3,57,0,1
345343,345349,1,13,11,11,9,-,15,7,6,7,-,4,79,1,1
345352,345551,1,11,9,6,11,10,6,11,11,4,8,5,87,0,0
345242,345235,1,11,5,6,11,4,5,11,11,7,11,5,82,0,0
348260,345244,1,9,11,7,11,4,11,7,11,9,11,5,91,1,0
345351,345352,1,7,11,12,4,11,11,8,10,11,13,5,98,1,2
347570,345242,1,6,11,6,12,2,11,8,11,10,11,5,88,1,1
345350,348551,1,11,11,12,7,8,8,5,14,11,11,5,98,0,1
347781,345343,0,11,14,11,-,-,7,12,7,-,-,3,62,0,1
345543,345501,1,7,6,11,11,8,11,11,8,5,11,5,89,1,0
345240,347569,1,11,11,10,5,3,8,9,12,11,11,5,91,0,1
345543,347569,0,11,7,11,11,-,7,11,8,9,-,4,75,0,0
345240,345501,0,7,11,11,13,-,11,7,7,11,-,4,78,1,1
345543,345240,1,10,11,11,8,-,12,13,4,11,-,4,80,1,2
347569,345501,1,10,6,5,-,-,12,11,11,-,-,3,55,1,1
345501,345543,0,11,11,12,-,-,8,6,10,-,-,3,58,0,1
347569,345240,1,12,4,9,10,-,10,11,11,12,-,4,79,0,2
347569,345543,1,4,9,1,-,-,11,11,11,-,-,3,47,1,0
345501,345240,0,13,11,4,11,11,15,9,11,5,6,5,96,1,1
345240,345543,1,13,1,12,7,7,11,11,10,11,11,5,94,0,2
345501,347569,1,11,5,8,11,5,8,11,11,9,11,5,90,0,0
345626,348260,1,6,8,11,11,7,11,11,9,5,11,5,90,1,0
346922,345626,1,12,6,11,11,10,10,11,13,8,12,5,104,0,3
345244,345626,1,8,7,6,-,-,11,11,11,-,-,3,54,1,0
348260,345626,0,11,4,11,11,-,2,11,9,7,-,4,66,0,0
345626,346922,0,11,13,9,11,-,9,11,11,9,-,4,84,0,1
350557,344102,0,11,11,11,-,-,6,7,7,-,-,3,53,0,0
346617,346463,1,3,3,6,-,-,11,11,11,-,-,3,45,1,0
344108,292112,0,11,11,11,-,-,9,4,6,-,-,3,52,0,0
350798,345625,0,11,11,11,-,-,8,9,6,-,-,3,56,0,0
346151,346955,0,11,13,12,10,11,5,15,10,12,3,5,102,0,3
350557,292112,0,11,11,5,11,-,9,8,11,8,-,4,74,0,0
350935,346025,0,11,9,11,11,-,9,11,9,5,-,4,76,0,0
346617,346955,0,11,13,11,-,-,9,11,9,-,-,3,64,0,1
344108,344102,0,9,11,8,11,11,11,3,11,7,8,5,90,1,0
350798,346025,1,8,12,12,11,7,11,10,14,5,11,5,101,1,2
346151,346463,0,2,12,7,11,11,11,10,11,9,6,5,90,1,1
350557,344108,0,6,11,11,11,-,11,9,8,8,-,4,75,1,0
350935,345625,0,11,13,11,-,-,6,11,9,-,-,3,61,0,1
292112,344102,1,11,2,7,8,-,4,11,11,11,-,4,65,0,0
346617,346151,1,11,7,9,8,-,6,11,11,11,-,4,74,0,0
350798,350935,0,11,11,13,11,-,5,8,15,4,-,4,78,0,1
344102,350557,1,12,9,7,6,-,10,11,11,11,-,4,77,0,1
346955,346463,1,7,9,11,10,-,11,11,6,12,-,4,77,1,1
346025,345625,0,11,12,9,11,-,9,10,11,9,-,4,82,0,1
346463,346617,1,9,8,11,8,-,11,11,8,11,-,4,77,1,0
292112,344108,1,8,14,8,-,-,11,16,11,-,-,3,68,1,1
345625,350798,1,9,11,11,8,10,11,9,9,11,12,5,101,1,1
292112,350557,1,11,7,12,11,1,6,11,14,7,11,5,91,0,1
346955,346151,1,6,7,2,-,-,11,11,11,-,-,3,48,1,0
346025,350935,0,11,11,9,11,-,5,9,11,6,-,4,73,0,0
344102,344108,1,9,8,11,-,-,11,11,13,-,-,3,63,1,1
346955,346617,1,9,7,11,11,3,11,11,8,8,11,5,90,1,0
346025,350798,1,11,9,11,3,-,7,11,13,11,-,4,76,0,1
344108,350557,0,6,11,7,11,12,11,9,11,6,10,5,94,1,1
346463,346151,1,7,10,9,-,-,11,12,11,-,-,3,60,1,1
